DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPO_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPO_DE_EDAD.2
5;3;5027600000005;2;2;760;0;BASTIDAS ORDONEZ SEGUNDO MAURICIO;1;60,772602739726;3;JIMENEZ JIMENEZ MERCY AMADA;2;26,5273224043716;1; ; ; ; 
5;51;5170600000071;1;17;60;0;LOPEZ ALTAMIRANO JAIME RUBEN DANILO;1;43,9232876712329;2;JIMENEZ JIMENEZ ORFE HONORIO;1;41,1671232876712;2; ; ; ; 
5;6;5196550000012;3;19;655;0;VASQUEZ PALACIOS ANGEL DE JESUS;1;51,572602739726;3;JIMENEZ JUAN PATRICIO;1;22,3032786885246;1; ; ; ; 
5;11001;5117300000029;2;11;730;0;GONZALEZ GRANDA ORLANDO ENRIQUE;1;69,1205479452055;4;JIMENEZ JUMBO JUAN;1;74,6830601092896;4; ; ; ; 
5;48;5021800000002;2;2;180;0;CHORA LARA MANUEL MESIAS;1;36,2246575342466;2;JIMENEZ LLONGO SILVIA ALEXANDRA;2;23,9013698630137;1; ; ; ; 
5;4;5113000000017;2;11;300;0;VIVANCO COBOS KARLITA VALENTINA;2;25,8469945355191;1;JIMENEZ LOAIZA CHRISS DE LOS ANGELES;2;25,1260273972603;1; ; ; ; 
5;3;5093950000008;2;9;395;0;PALACIOS GUERRERO CARLOS ANTONIO;1;32,5698630136986;2;JIMENEZ MANZARAN JULIA PATRICIA;2;24,8246575342466;1; ; ; ; 
5;48;5094300000001;1;9;430;0;SUDARIO JIMENEZ WILSON ALBERTO;1;47,8219178082192;3;JIMENEZ MORA BLADIS ALBERTO;1;32,4876712328767;2; ; ; ; 
5;9002;5094300000034;1;9;430;0;AGUIRRE SANCHEZ CARLOS TOMAS;1;45,6109589041096;3;JIMENEZ MORAN ROSANNA VIRGINIA;2;26,6229508196721;1; ; ; ; 
5;7;5094200000034;4;9;420;0;MOSQUERA CAICEDO JUANA MATILDE;2;31,9698630136986;2;JIMENEZ MUÑOZ BLANCA EMPERATRIZ;2;29,4328767123288;1; ; ; ; 
7;11;7010000000053;3;1;0;0;BARREIRO ROSAS FRANCISCO ANTONIO;1;33,2191780821918;2;JIMENEZ PACHECO JENNY LUCIA;2;27,3232876712329;1; ; ; ; 
5;56;5094200000065;5;9;420;0;BACUY FREIRE SANDRA ROXSSANA;2;41,3561643835616;2;JIMENEZ PENAFIEL BLANCA AZUCENA;2;37,1095890410959;2; ; ; ; 
3;24;3060000000024;3;6;0;0;VILLAVICENCIO ERAZO LUIS GERARDO;1;36;2;JIMENEZ PESANTEZ MARIA LUCRECIA;2;39,2109589041096;2; ; ; ; 
5;8;5113200000019;1;11;320;0;RUEDA RUEDA LUIS AMILCAR;1;41,0191780821918;2;JIMENEZ PINEDA JOSE DIONICIO;1;39,6630136986301;2; ; ; ; 
5;48;5113400000003;3;11;340;0;TORRES TORRES LUIS RICARDO;1;62,8712328767123;3;JIMENEZ PINTADO DANIEL RODRIGO;1;35,0767123287671;2; ; ; ; 
7;7;7090000000115;7;9;0;0;LINDAO ALEJANDRO ADAN AGUSTIN;1;37,9262295081967;2;JIMENEZ PLAZA ASSAD DAVID;1;36,4383561643836;2; ; ; ; 
5;11001;5113400000030;3;11;340;0;ALVAREZ RENTERIA EFREN;1;39,7698630136986;2;JIMENEZ RENTERIA AZUCENA MERCEDES;2;20,213698630137;1; ; ; ; 
5;11002;5113350000010;1;11;335;0;RIVAS LOAIZA FLORITA MARTA LUCIA;2;39,7232876712329;2;JIMENEZ REQUELME HUGO ECUADOR;1;32,6904109589041;2; ; ; ; 
5;11;5098200000063;3;9;820;0;FIGUEROA AGUILAR SANDRA ELIZABETH;2;35,3260273972603;2;JIMENEZ SANCHEZ DOLORES AUGUSTA;2;40,4904109589041;2; ; ; ; 
5;9;5094300000027;3;9;430;0;CASTRO PENAFIEL GUILLERMO EFREN;1;46,2158469945355;3;JIMENEZ SANCHEZ WILSON MODESTO;1;42,103825136612;2; ; ; ; 
5;3001;5032400000017;2;3;240;0;CAMPOVERDE PALLAROSO RUTH MARLENE;2;39,4657534246575;2;JIMENEZ SANTANDER TERESA DE JESUS;2;49,4438356164384;3; ; ; ; 
5;48;5021850000003;3;2;185;0;BORJA BARRAGAN MARIA NARCISA;2;35,413698630137;2;JIMENEZ SEGURA JANISEE MADELEYNE;2;22,7622950819672;1; ; ; ; 
5;3;5113400000008;2;11;340;0;OVIEDO AGUILAR DIANA ALEXANDRA;2;24,7369863013699;1;JIMENEZ TERRAZAS MONICA DEL CISNE;2;24,1205479452055;1; ; ; ; 
5;10;5113400000024;3;11;340;0;JIMENEZ CASTILLO JULIA MARIA;2;28,3561643835616;1;JIMENEZ TORRES SEGUNDO MIGUEL;1;61,2054794520548;3; ; ; ; 
5;48;5087850000002;2;8;785;0;ANGULO MINA MARIA CLEMENCIA;2;43,8082191780822;2;JIMENEZ TUFINO GUILLERMO;1;37,3068493150685;2; ; ; ; 
5;71;5113000000032;2;11;300;0;VACA RODRIGUEZ ALFREDO GIOVANNI;1;45,5397260273973;3;JIMENEZ VALAREZO ANA MARIA;2;53,6383561643836;3; ; ; ; 
5;8;5125150000031;1;12;515;0;SANCHEZ RODRIGUEZ BOANERGES LENIN;1;56,9397260273973;3;JIMENEZ VALVERDE JORGE LUCIANO;1;37,9699453551913;2; ; ; ; 
7;4;7050000000009;1;5;0;0;TERAN VASCONEZ JOSE RUBEN;1;55,4164383561644;3;JIMENEZ VELASCO MIGUEL ANGEL;1;47,2904109589041;3; ; ; ; 
7;55;7190000000015;1;19;0;0;RODRIGUEZ PEÑARRETA VICTOR MANUEL;1;60,1315068493151;3;JIMENEZ VILLAVICENCIO VICTOR HUGO WOLNIACK;1;32,0794520547945;2; ; ; ; 
7;5;7050000000014;2;5;0;0;HURTADO ESQUIVEL MERCEDES NOEMI;2;34,0792349726776;2;JIMENEZ ZAMBRANO MAYRA ELIZABETH;2;35,1972602739726;2; ; ; ; 
5;10;5149260000007;1;14;926;0;WAJAI CHUU JORGE TOMAS;1;37,7835616438356;2;JIMPIKIT CHUMPI GABRIEL PATRICIO;1;40,5808219178082;2; ; ; ; 
3;22006;3220000000013;1;22;0;0;TANDAZO LAPO LUIS ENRIQUE;1;48,1369863013699;3;JIPA ANDI JOHNNY ABEL;1;34,0928961748634;2; ; ; ; 
5;55;5181350000069;3;18;135;0;ORTIZ JORGE ENRIQUE;1;69,3205479452055;4;JORDAN ACOSTA IVAN ARTURO;1;39,6931506849315;2; ; ; ; 
5;7;5097350000020;2;9;735;0;ORRALA MITE ANGEL IVAN;1;54,0355191256831;3;JORDAN ESCALANTE ROSALIA NANCY;2;43,1260273972603;2; ; ; ; 
5;6;5073500000036;6;7;350;0;QUIÑONEZ BAUTISTA MODESTA;2;41,6739726027397;2;JORDAN OLAYA LINA MATILDE;2;33,2301369863014;2; ; ; ; 
5;17;5094050000033;3;9;405;0;CLEMENTE TUMBACO ALMA RENELDA;2;39,9232876712329;2;JORDAN TIGRERO MATILDE PAULINA;2;24,586301369863;1; ; ; ; 
6;48;6073551815005;5;7;355;1815;RAMIREZ SOLORZANO NORY ISABEL;2;30,9479452054795;2;JORDAN TORRES MARCIA JANET;2;34,4043715846995;2; ; ; ; 
5;48;5146150000001;1;14;615;0;VIZUETE RODRIGUEZ OLGER OSWALDO;1;38,0983606557377;2;JUA JUA GONZALO;1;42,3907103825137;2; ; ; ; 
7;5;7140000000005;1;14;0;0;BALDAJOS CATANI JULIO MAURICIO;1;34,1393442622951;2;JUA PEAS EDWIN MAURICIO;1;30,0928961748634;2; ; ; ; 
5;48;5147950000002;2;14;795;0;VAZQUEZ AUCAY LEDDI MARIZOL;2;30,3606557377049;2;JUA YURANGUI ALISIA FLORA;2;35,972602739726;2; ; ; ; 
5;5;5091250000011;2;9;125;0;PRADO CARBO JHONSON AMADOR;1;53;3;JUANAZO VILLAVICENCIO ANULFO JUNIOR;1;38,0792349726776;2; ; ; ; 
7;71;7210000000012;2;21;0;0;BERMEO JARAMILLO LUIS ANGEL;1;42,6092896174863;2;JUANGA CHUNCHU MODESTINA MARIA;2;35,627397260274;2; ; ; ; 
5;14006;5149260000001;1;14;926;0;CHUINT NUNKUI YANKUAM DOMINGO;1;44,3287671232877;2;JUANK MAYAK JEMPEKAT MARIO;1;21,5397260273973;1; ; ; ; 
5;71;5149260000004;2;14;926;0;WAMPASH TAISH TSEMAIK GLORIA;2;26,3551912568306;1;JUANK UWI CHAPAIK VILMA;2;25,5506849315069;1; ; ; ; 
5;55;5019900000017;2;1;990;0;TOLEDO PESANTEZ DENIZ ENRIQUE;1;31,158904109589;2;JUCA CAGUANA MANUEL JESUS;1;56,4520547945205;3; ; ; ; 
5;55;5012750000021;3;1;275;0;GOMEZ JUELA MANUEL ASUNCION;1;39,0904109589041;2;JUCA GOMEZ MARIA MAGDALENA;2;37,0904109589041;2; ; ; ; 
3;62;3030000000023;2;3;0;0;BARONA NARANJO LUIS HERNAN;1;46,9013698630137;3;JUELA MENDIA MANUEL ALBERTO;1;44,6958904109589;2; ; ; ; 
5;9;5012650000014;2;1;265;0;MUY CONCE MARIA LUCRECIA;2;30,6174863387978;2;JUELA QUICHIMBO BERTHA ALEXANDRA;2;24,2657534246575;1; ; ; ; 
5;4;5113150000009;3;11;315;0;MERCHAN ENRIQUEZ ROSA LIDIA;2;35,2;2;JUMBO BUSTAMANTE FRANCISCO ANTONIO;1;37,3205479452055;2; ; ; ; 
5;5;5178950000007;1;17;895;0;TACO YANEZ NINFA MERCEDES;2;38,8328767123288;2;JUMBO BUSTAMANTE ROMELIA IRENE;2;36,0465753424658;2; ; ; ; 
5;11010;5113150000012;3;11;315;0;CALVA VEGA FANI ROSARIO;2;30,0737704918033;2;JUMBO DIAZ EDIN VICENTE;1;39,158904109589;2; ; ; ; 
7;10;7190000000013;1;19;0;0;QUISHPE LOZANO SALVADOR;1;35,586301369863;2;JUMBO MASACHE ALEJANDRO;1;52,572602739726;3; ; ; ; 
5;71;5113150000017;2;11;315;0;JIMBO ROGEL RUDI GERMAN;1;36,2794520547945;2;JUMBO MILTON RENE;1;35,8684931506849;2; ; ; ; 
5;19019;5196550000027;3;19;655;0;ANDINO ALVAREZ MONICA SUSANA;2;36,1013698630137;2;JUMBO NARVAEZ JOSE SIMON;1;54,9808219178082;3; ; ; ; 
7;62;7170000000199;3;17;0;0;YAGUACHE MORA MARCO ANTONIO;1;52,4356164383562;3;JUMBO QUICHIMBO GENARO MARCELINO;1;45,2465753424658;3; ; ; ; 
5;71;5216260000012;2;21;626;0;SANMARTIN PEZANTEZ ANA LUCIA;2;29,4219178082192;1;JUMBO ROGEL MARIA DOLORES;2;25,4958904109589;1; ; ; ; 
5;3;5113150000004;1;11;315;0;TORRES RAMON VICTORIA DEL SOCORRO;2;32,0849315068493;2;JUMBO SANAMBAY MAYRA DEL CARMEN;2;24,2246575342466;1; ; ; ; 
5;11002;5113250000010;1;11;325;0;LOPEZ CARRERA JANNINA ELOISA;2;39,4082191780822;2;JUMBO VEGA CARLOS MIGUEL;1;41,3013698630137;2; ; ; ; 
7;51;7090000000199;1;9;0;0;FAJARDO COPPIANO TELMO BOLIVAR;1;50,551912568306;3;JUPITER WILES JOSE SANTIAGO;1;53,2602739726027;3; ; ; ; 
7;8;7170000000119;7;17;0;0;BARRENO FREIRE SEGUNDO NAPOLEON;1;35,9945205479452;2;JURADO BENAVIDES BLANCA SUSANA;2;58,4289617486339;3; ; ; ; 
5;9;5093900000067;4;9;390;0;VEGA PROAÑO SHIRLEY MERCEDES;2;26,6338797814208;1;JURADO CALDERON YESSENIA HAYDEE;2;25,8114754098361;1; ; ; ; 
3;10016;3100000000024;3;10;0;0;BENAVIDES LOPEZ NORMA ELIZABETH;2;35,586301369863;2;JURADO HEREDIA SANDRA CECILIA;2;38,3770491803279;2; ; ; ; 
5;48;5099650000003;3;9;965;0;REYES CORDOVA MODESTO FERNANDO;1;34,3333333333333;2;JURADO LEON SONIA CECIBEL;2;42,1475409836066;2; ; ; ; 
5;6;5094250000018;3;9;425;0;BRIONES SOTOMAYOR ABEL RAMON;1;27,6027397260274;1;JURADO MATAMOROS GALO YOVANI;1;35,7479452054795;2; ; ; ; 
5;8;5094350000020;2;9;435;0;POVEDA FIGUEROA SORAYA YAZMIN;2;34,1885245901639;2;JURADO SOLIS IRMA MAGALI;2;33,1287671232877;2; ; ; ; 
5;14006;5149260000002;2;14;926;0;AWANANCH SHIKI WANIAK LIVIA;2;24,5890410958904;1;JUSE SHIKI SANCHU ALICIA;2;33,3369863013699;2; ; ; ; 
5;10;5093850000023;2;9;385;0;ZAMBRANO SANTILLAN LUIS ALBERTO;1;23,5232876712329;1;KAM MENDOZA ALEJANDRO VALENTIN;1;21,8469945355191;1; ; ; ; 
3;10;3140000000012;2;14;0;0;MEJIA PAREDES LAURO NICANDRO;1;52,1123287671233;3;KANIRAS TAISH FLORENTINA FILOMENA;2;48,5890410958904;3; ; ; ; 
5;6;5170850000031;1;17;85;0;TORRES CEVALLOS CAMILO ROBERTO;1;36,6246575342466;2;KANYAT JURADO DARIO ENRIQUE;1;46,172131147541;3; ; ; ; 
5;19007;5199810000002;2;19;981;0;ABAD ABAD BERONICA MERCEDES;2;21,8825136612022;1;KASENT ANTUASH GALO HUMBERTO;1;24,6712328767123;1; ; ; ; 
5;10;5145900000020;2;14;590;0;VIRANO ZABALA MARIA LUCIA;2;51,8082191780822;3;KATAN TSENKUSH PANCHI ANTONIETA;2;31,6904109589041;2; ; ; ; 
5;8;5062100000016;1;6;210;0;ORTIZ FUELA VICENTE;1;32,6739726027397;2;KHUNDURY QUITO STANLEY GEOVANHY;1;44,0328767123288;2; ; ; ; 
5;10;5146000000011;1;14;600;0;SHARUP WAJARAI CARLOS NAIKIAI;1;48,2383561643836;3;KUJA KAJEKAI ROSA MARIA;2;49,1260273972603;3; ; ; ; 
5;4;5196650000002;2;19;665;0;CANGO GONZALEZ LUIS GUILLERMO;1;50,0464480874317;3;KUJI TSUKANKA JOSE SAMIK;1;40,5753424657534;2; ; ; ; 
5;10;5191300000011;1;19;130;0;AGUARI ANTUN ERNESTO VINICIO;1;29,2301369863014;1;KUKUSH TSAMARAINT PUENCHER JULIO;1;35,0383561643836;2; ; ; ; 
5;10;5146150000009;1;14;615;0;HIDALGO CASCO JORGE WASHINGTON;1;39,9972602739726;2;KUNAMP KAJEKAI ROBERTO NICOLINO;1;40,0630136986301;2; ; ; ; 
5;48;5073550000001;1;7;355;0;PORRAS ARICA EDEL BERTILDA;2;62,3661202185792;3;KUONQUI MATAMOROS CARLOS JAVIER;1;50,5355191256831;3; ; ; ; 
3;1;3090000000012;6;9;0;0;OLMEDO LEONISA;2;68,6876712328767;4;KURE GUZMAN ROSARIO PASTORA;2;71,5424657534247;4; ; ; ; 
5;1;5129450000005;2;12;945;0;CARRIEL ARTEAGA TEOFILO EMILIO;1;63,7753424657534;3;LAAZ ALARCON SIMON HUMBERTO;1;28,5506849315069;1; ; ; ; 
5;5;5118150000012;3;11;815;0;OCHOA MORA ANGEL VIDAL;1;56,158904109589;3;LABANDA CUENCA CARLOS MANUEL;1;42,6448087431694;2; ; ; ; 
7;62;7130000000104;8;13;0;0;CANTOS SALDARRIAGA MARIA ELIZABETH;2;39,8328767123288;2;LABANDA ZAMBRANO MARIA CECILIA;2;26,6803278688525;1; ; ; ; 
5;1;5125250000006;3;12;525;0;TERAN MORA SONIA EMPERATRIZ;2;38,9780821917808;2;LABORDE BENAVIDES CELESTINA BALDRAMINA;2;38,4071038251366;2; ; ; ; 
5;8;5125400000033;3;12;540;0;QUINTEROS MEZA CARMEN DEL ROCIO;2;35,9123287671233;2;LABORDE MEZA JESSENIA LORENA;2;24,1643835616438;1; ; ; ; 
7;51;7090000000203;5;9;0;0;NAVARRO YAGUAL NESTOR LEONIDAS;1;32,9972602739726;2;LADINES JAIME OTONIEL MARINO;1;39,613698630137;2; ; ; ; 
5;4;5170700000009;3;17;70;0;MALDONADO HURTADO EDGAR EDUARDO;1;54,5136612021858;3;LAGUAQUIZA CARUA JOSE MODESTO;1;41,4438356164384;2; ; ; ; 
5;4;5040200000009;3;4;20;0;ACOSTA CESAR ANTONIO;1;56,1479452054795;3;LAGUNA MAFLA GREY YESENIA;2;22,8630136986301;1; ; ; ; 
7;8;7050000000028;4;5;0;0;NAVAS GALARRAGA NELY ENRIQUETA;2;43,9616438356164;2;LAICA HERRERA MONICA YOLANDA;2;39,8712328767123;2; ; ; ; 
5;3;5085750000007;3;8;575;0;LOSADA ALDAZ JAIME ORLANDO;1;36,772602739726;2;LAINES CHAVEZ EDDA ANGELICA;2;56,5945205479452;3; ; ; ; 
5;6;5138400000012;3;13;840;0;TORRES LOOR ALEXANDRA MARILYN;2;39,7424657534247;2;LAINES JIRON AMADA DANIELA;2;26,068306010929;1; ; ; ; 
5;1;5095050000006;3;9;505;0;SUARES MONSERRATE MARIA DE MONSERRAT;2;37,6493150684932;2;LAINES SOLANO ESPERANZA DE LOURDES;2;36,2794520547945;2; ; ; ; 
7;48;7090000000014;14;9;0;0;SHUNTA GUERRERO MARLENE ELIZABETH;2;54,8520547945205;3;LAINEZ FRANCO LUIS LEONIDAS;1;44,9917808219178;2; ; ; ; 
5;56;5094100000061;1;9;410;0;PERASSO GALARZA SANTIAGO ERNESTO;1;50,2131147540984;3;LAINEZ MATEO CESAR JAVIER;1;38,813698630137;2; ; ; ; 
5;5;5094050000014;2;9;405;0;ROCA BEJEGUEN MYRNA MARIA;2;54,2131147540984;3;LAINEZ VERA JUAN MARCOS;1;30,958904109589;2; ; ; ; 
7;3;7170000000033;5;17;0;0;ALBUJA TERAN CHRISTIAN ANDRES;1;29,9508196721311;1;LALAMA MONTENEGRO DAVID ALEJANDRO;1;31,5287671232877;2; ; ; ; 
5;48;5216250000003;3;21;625;0;CAMACHO SAEZ JULIA MARIA;2;34,2896174863388;2;LALANGUI GALLEGOS PEDRO GONZALO;1;27,9643835616438;1; ; ; ; 
5;7;5090950000016;1;9;95;0;MARTILLO LANDIVAR LISIMACO AQUILINO;1;58,4972677595628;3;LAMAN BARBOTO JUAN ROBERT;1;40,9424657534247;2; ; ; ; 
5;71;5112950000014;2;11;295;0;GUERRERO GARCIA JOSE AMADEO;1;57,041095890411;3;LAMAS GUERRERO WILSON;1;32,0958904109589;2; ; ; ; 
3;8;3120000000031;3;12;0;0;BAYAS VALERO SILVANA JADIRA;2;33;2;LAMILLA ARAGON JACINTA ADRIANA;2;44,9315068493151;2; ; ; ; 
5;10;5051000000038;3;5;100;0;GUAMANGATE ANTE LUIS OLMEDO;1;37,6547945205479;2;LAMINGO TOAPANTA SEGUNDO GONZALO;1;34,051912568306;2; ; ; ; 
5;15002;5152550000013;1;15;255;0;GUAMBI PINEIDA SEGUNDO RAUL;1;40,7397260273973;2;LANCHIMBA TANDAYAMO VICTOR MANUEL;1;59,1808219178082;3; ; ; ; 
5;55;5181550000024;3;18;155;0;ARMAS MEDINA GRACE CAROLINA;2;25,4;1;LANDA QUISPE VICTOR MANUEL;1;49,1397260273973;3; ; ; ; 
5;16006;5166850000016;2;16;685;0;CARRION CARRION ULVIO ALCIVAR;1;59,3506849315068;3;LANDA ROBALINO MARIA ALICIA;2;53,792349726776;3; ; ; ; 
5;10;5085600000043;3;8;560;0;CAICEDO CAICEDO TERENCIA;2;25,5616438356164;1;LANDAZURI ANGULO AUSTERLINA;2;39,1178082191781;2; ; ; ; 
5;71;5085800000014;2;8;580;0;PEREA ESTACIO YONIS ALBERTO;1;38,3579234972678;2;LANDAZURI ARCE INES ROCIO;2;35,5561643835616;2; ; ; ; 
5;8;5156200000015;3;15;620;0;LUCIO RAMOS JOSE MARCIAL;1;23,7753424657534;1;LANDAZURI CERDA CUMANDA PRISCILA;2;24,0082191780822;1; ; ; ; 
5;4002;5049950000028;1;4;995;0;FUEL HURTADO MARIA GRACIELA;2;49,1150684931507;3;LANDAZURI CHAMORRO SEGUNDO GUILLERMO;1;45,3972602739726;3; ; ; ; 
7;71;7040000000017;2;4;0;0;MARTINEZ PEREZ YACO MARLON;1;32,8684931506849;2;LANDAZURI SALAZAR LUIS FERNANDO;1;30,8082191780822;2; ; ; ; 
5;71;5170600000046;4;17;60;0;MEDINA MUÑOZ INDIRA SYLVANNA;2;35,6630136986301;2;LANDETA BASANTES SUSANA MARGARITA;2;41,4904109589041;2; ; ; ; 
5;4;5100300000019;4;10;30;0;GAIBOR SALAZAR AUGUSTO XAVIER;1;24,2109589041096;1;LANDETA GUERRERO ROSA INES;2;45,0027397260274;3; ; ; ; 
7;8;7100000000021;3;10;0;0;BASTIDAS ORTIZ MARCO ANTONIO;1;36,772602739726;2;LANDETA MORALES JOSE MARIO;1;38,4863387978142;2; ; ; ; 
5;8;5113100000023;2;11;310;0;CORDOVA LIMA FRECIA MIREYA;2;48,3232876712329;3;LANDI PUGA ROSA MARIANA DE JESUS;2;51,7506849315068;3; ; ; ; 
3;6;3090000000033;3;9;0;0;CAVANNA CHAVEZ JOSE LUIS;1;52,7698630136986;3;LANDIN RAMIREZ ALFREDO FERNANDO;1;54,2896174863388;3; ; ; ; 
7;4;7170000000045;3;17;0;0;CHAVEZ PAREDES OSWALDO PEDRO;1;48,2383561643836;3;LANGER MORALES JEAN PAUL;1;35,6602739726027;2; ; ; ; 
5;5;5117300000013;1;11;730;0;VALDIVIEZO RAMIREZ JHANDRY EDISON;1;36,3753424657534;2;LAPO ENRIQUEZ DERMIAN NORMAN;2;57,1698630136986;3; ; ; ; 
5;56;5113200000026;2;11;320;0;RIOS SERRANO ANDREA DEL CISNE;2;21,1397260273973;1;LAPO GUAMAN MERCY PAULINA;2;23,0575342465753;1; ; ; ; 
5;1;5112900000005;2;11;290;0;CARRION SOTOMAYOR GUILDA HERMANIA;2;56,4383561643836;3;LAPO ROJAS ANGEL HERNAN;1;52,4547945205479;3; ; ; ; 
7;1;7090000000024;6;9;0;0;CAICEDO SOTOMAYOR NINFA CRISTINA;2;54,2267759562842;3;LAPREA SUAREZ SALVADOR BIACINO;1;40,9315068493151;2; ; ; ; 
5;5;5040100000011;2;4;10;0;CRIZON NAVARRETE MARIA OLIMPIA;2;40,2520547945205;2;LARA BENALCAZAR ALICIA XIMENA;2;38,9808219178082;2; ; ; ; 
5;48;5094200000002;2;9;420;0;ANZULES NAVARRETE CELESTE GRACIELA;2;34,603825136612;2;LARA BUSTOS JOSE RAUL;1;50,4508196721311;3; ; ; ; 
5;4007;5040200000031;1;4;20;0;ACOSTA MINDA PAQUITA LORENA;2;35,0767123287671;2;LARA CARRANCO CARLOS MANUEL;1;30,9643835616438;2; ; ; ; 
5;4;5113250000004;1;11;325;0;GRANDA PALACIOS VICTOR EMILIO;1;46,4808743169399;3;LARA CELI PATRICIO ARTURO;1;42,6502732240437;2; ; ; ; 
5;16007;5166800000026;2;16;680;0;MINA DELGADO ESPERANZA;2;45,9836065573771;3;LARA CHICO RUTH INES;2;27,7342465753425;1; ; ; ; 
7;51;7090000000205;7;9;0;0;DIAZ RAMIREZ JUAN JACINTO;1;42,5491803278689;2;LARA HEREDIA NICOLAS ANIBAL;1;43,6821917808219;2; ; ; ; 
5;4;5012600000019;5;1;260;0;CUESTA ORELLANA MARIA DE LOURDES;2;30,0273224043716;2;LARA JARAMILLO ALBA EMPERATRIZ;2;57,2876712328767;3; ; ; ; 
5;9002;5097350000043;1;9;735;0;PEREZ AREVALO JUAN JOSE;1;56,7424657534247;3;LARA LOPEZ HUGO FAHARID;1;57,5397260273973;3; ; ; ; 
5;8;5076950000018;3;7;695;0;MAIRONGO QUINTERO JOSE DUBER;1;40,5424657534247;2;LARA MARTHA MARINA;2;52,3013698630137;3; ; ; ; 
5;48;5040200000003;3;4;20;0;MALDONADO ACOSTA JENNY YAJAIRA;2;24,0904109589041;1;LARA MINDA YELIKSA MARIANELA;2;22,6420765027322;1; ; ; ; 
5;6;5040150000015;3;4;15;0;MENESES LOPEZ NASARIO FABIAN;1;31,0958904109589;2;LARA ONATE MANUEL MESIAS;1;44,3534246575342;2; ; ; ; 
5;5;5040200000012;3;4;20;0;MENDEZ BISCARRA JUAN SILVANITO;1;66,4644808743169;4;LARA QUINALUISA GLORIA MARIA SUSANA;2;43,7780821917808;2; ; ; ; 
5;5;5061950000024;4;6;195;0;QUITO CASTILLO CARLA MARCELA;2;20,3972602739726;1;LARA VASCONEZ RITA SULEMA;2;31,2465753424658;2; ; ; ; 
3;9002;3090000000108;6;9;0;0;SILVA ALBAN MARTHA CECILIA;2;36,1835616438356;2;LARA ZAMBRANO ESTHER INES;2;31,7315068493151;2; ; ; ; 
7;12003;7120000000027;2;12;0;0;ZAMORA MERIZALDE SILVIA MERCEDES;2;47,8301369863014;3;LARENAS ORRALA RAMON HERIBERTO;1;49,1232876712329;3; ; ; ; 
5;7001;5075850000012;3;7;585;0;NAGUA YOLANDA VERANIS;2;56,9150684931507;3;LARGO INAGUAZO MERCY LEONOR;2;37,3369863013699;2; ; ; ; 
5;1;5118150000003;3;11;815;0;ROMAN CARRION ANA ANGELITA;2;34,3387978142077;2;LARGO MIRIAN DEL CARMEN;2;34,9013698630137;2; ; ; ; 
5;48;5032410000003;3;3;241;0;POMAQUIZA CASTRO DOMINGA;2;32,641095890411;2;LARGO SAULA MARIA VICTORIA;2;28,2575342465753;1; ; ; ; 
5;11002;5118150000014;2;11;815;0;VILLAFUERTE TANDAZO MODESTO FRANCISCO;1;33,7561643835616;2;LARGO TORRES GLADIS AMADA;2;38,6147540983607;2; ; ; ; 
5;8;5181450000019;1;18;145;0;TORRES TAMAY MILTON JOSE;1;44,9287671232877;2;LARRAGA ORTIZ CARLOS SERAFIN;1;49,0630136986301;3; ; ; ; 
5;10;5021650000033;1;2;165;0;CACUANGO INGA ERNESTO CELIO;1;44,027397260274;2;LARREA CALERO INES CECILIA;2;58,8191780821918;3; ; ; ; 
5;71;5145900000015;3;14;590;0;VELEZ JARAMILLO AIDA ISABEL;2;50,655737704918;3;LARREA ESPINOZA MARCO TULIO;1;43,0821917808219;2; ; ; ; 
7;10;7090000000181;1;9;0;0;FUENTES BARZOLA NELSON ROMULO;1;54,2704918032787;3;LARREA HERRERA BOLIVAR BOANERGES;1;46,6530054644809;3; ; ; ; 
7;10;7190000000014;2;19;0;0;CALVA RODRIGUEZ DALILA MARIA;2;46,4153005464481;3;LARREATEGUI ANGUISACA JHOANA CHARLENE;2;25,2794520547945;1; ; ; ; 
5;9;5012600000053;4;1;260;0;PLAZA CARMEN;2;55,5178082191781;3;LARRIVA GONZALEZ LUZ MARINA;2;46,7295081967213;3; ; ; ; 
7;17016;7170000000226;2;17;0;0;CHAVES PALACIOS JOSE VICTOR HUGO;1;59,8438356164384;3;LASCANO AGUIRRE VICENTE WASHINGTON;1;62,5846994535519;3; ; ; ; 
6;48;6073551815003;3;7;355;1815;CHAVEZ CRUZ ANA NEUMECIA;2;40,0547945205479;2;LASCANO JAEN MANUELA DE JESUS;2;33,8060109289617;2; ; ; ; 
5;4;5170600000028;7;17;60;0;CHIRIBOGA BECDACH PABLO FERNANDO;1;45,4082191780822;3;LASSO VACA DIOMEDES DAVID;1;35,5616438356164;2; ; ; ; 
